time,position1-,position2-,v_1,v_2
49.67233702477452,94271489488.31157,114064977779.63689,-1984234808.4378908,1682770041.9063737
49.75567987213152,94106017645.36823,114205103427.43587,-1986635401.904772,1679861076.4946964
49.83902271948853,93940345911.37306,114344986491.85318,-1989031641.516653,1676948705.5454006
49.922365566845535,93774474649.35402,114484626689.37341,-1991423522.5074008,1674032935.8234315
50.00570841420254,93608404222.74188,114624023737.04318,-1993811040.1223555,1671113774.0999842
50.08905126155954,93442134995.37029,114763177352.47105,-1996194189.6183305,1668191227.1525054
50.17239410891655,93275667331.47575,114902087253.82756,-1998572966.2636123,1665265301.7646925
50.25573695627355,93109001595.69768,115040753159.84518,-2000947365.3379595,1662336004.7264953
50.339079803630554,92942138153.07828,115179174789.81844,-2003317382.1326046,1659403342.8341134
50.422422650987556,92775077369.06268,115317351863.60378,-2005683011.9502528,1656467322.8899977
50.505765498344566,92607819609.49883,115455284101.61964,-2008044250.1050825,1653527951.7028506
50.58910834570157,92440365240.63757,115592971224.8464,-2010401091.9227448,1650585236.0876257
50.67245119305857,92272714629.13261,115730412954.82648,-2012753532.7403636,1647639182.8655276
50.75579404041557,92104868142.04048,115867609013.66422,-2015101567.9065366,1644689798.864012
50.83913688777258,91936826146.71167,116004559124.07555,-2017445192.7817326,1641737090.914544
50.922479735129585,91768589010.10522,116141263009.68532,-2019784402.7368085,1638781065.8433964
51.00582258248659,91600157100.37114,116277720394.29565,-2022119193.1439571,1635821730.5082366
51.08916542984359,91431530786.24997,116413931002.18597,-2024449559.3856046,1632859091.7776241
51.1725082772006,91262710436.84438,116549894558.2197,-2026775496.85594,1629893156.5254664
51.2558511245576,91093696421.61932,116685610787.8442,-2029097000.9609141,1626923931.631021
51.339193971914604,90924489110.40193,116821079417.09091,-2031414067.1182408,1623951423.9788933
51.422536819271606,90755088873.38152,116956300172.5752,-2033726690.7573967,1620975640.459038
51.505879666628616,90585496081.10959,117091272781.49646,-2036034867.3196204,1617996587.9667585
51.58922251398562,90415711104.4999,117225996971.63803,-2038338592.2579129,1615014273.402708
51.67256536134262,90245734314.82835,117360472471.36728,-2040637861.0370383,1612028703.6728878
51.75590820869963,90075566083.73308,117494699009.63556,-2042932669.1335232,1609039885.6886475
51.83925105605663,89905206783.21442,117628676315.9782,-2045223012.035656,1606047826.3666875
51.922593903413635,89734656785.63492,117762404120.51453,-2047508885.243488,1603052532.6290557
52.00593675077064,89563916463.71927,117895882153.94785,-2049790284.2688336,1600054011.403149
52.089279598127646,89392986190.55443,118029110147.56549,-2052067204.635269,1597052269.6217132
52.17262244548465,89221866339.58954,118162087833.23874,-2054339641.8781326,1594047314.222844
52.25596529284165,89050557284.63594,118294814943.42287,-2056607591.544526,1591039152.1499846
52.33930814019865,88879059399.86714,118427291211.15717,-2058871049.1933136,1588027790.3519285
52.42265098755566,88707373059.81888,118559516370.06491,-2061130010.3951213,1585013235.7828166
52.505993834912665,88535498639.38914,118691490154.35333,-2063384470.7323382,1581995495.4021404
52.58933668226967,88363436513.83803,118823212298.81369,-2065634425.7991157,1578974576.1747391
52.67267952962667,88191187058.78789,118954682538.82123,-2067879871.2013679,1575950485.070801
52.75602237698368,88018750650.22327,119085900610.33517,-2070120802.556771,1572923229.0658636
52.83936522434068,87846127664.49092,119216866249.89874,-2072357215.4947643,1569892815.1408136
52.922708071697684,87673318478.29979,119347579194.63911,-2074589105.656549,1566859250.2818856
53.00605091905469,87500323468.72102,119478039182.26753,-2076816468.695089,1563822541.4806645
53.089393766411696,87327143013.18794,119608245951.07915,-2079039300.2751112,1560782695.7340825
53.1727366137687,87153777489.49614,119738199239.95316,-2081257596.0731044,1557739720.0444221
53.2560794611257,86980227275.80334,119867898788.3527,-2083471351.7773201,1554693621.4193146
53.33942230848271,86806492750.62952,119997344336.325,-2085680563.0877726,1551644406.871739
53.42276515583971,86632574292.8568,120126535624.50113,-2087885225.7162378,1548592083.4200244
53.506108003196715,86458472281.72957,120255472394.09625,-2090085335.3862555,1545536658.0878487
53.58945085055372,86284187096.85437,120384154386.9095,-2092280887.8331268,1542478137.9042385
53.67279369791073,86109719118.19994,120512581345.324,-2094471878.803916,1539416529.9035685
53.75613654526773,85935068726.09727,120640753012.30685,-2096658304.0574496,1536351841.125564
53.83947939262473,85760236301.23952,120768669131.40915,-2098840159.3643167,1533284078.615298
53.922822239981734,85585222224.68204,120896329446.76599,-2101017440.506869,1530213249.423193
54.00616508733874,85410026877.84236,121023733703.09645,-2103190143.2792206,1527139360.6050196
54.089507934695746,85234650642.5003,121150881645.70358,-2105358263.4872482,1524062419.2218986
54.17285078205275,85059093900.79782,121277773020.47446,-2107521796.9485908,1520982432.3402984
54.25619362940975,84883357035.23906,121404407573.88013,-2109680739.4926498,1517899407.0320373
54.33953647676676,84707440428.6904,121530785052.97563,-2111835086.9605901,1514813350.374282
54.42287932412376,84531344464.17189,121656905205.47653,-2113984835.2055216,1511724269.445646
54.506222171480765,84355069524.39354,121782767779.9102,-2116129980.0883482,1508632171.323817
54.58956501883777,84178615993.29822,121908372525.04475,-2118270517.47494,1505537063.116528
54.67290786619478,84001984255.26694,122033719190.20653,-2120406443.2427025,1502438951.938615
54.75625071355178,83825174695.00157,122158807525.32451,-2122537753.281011,1499337844.9093664
54.83959356090878,83648187697.52484,122283637280.93039,-2124664443.4912128,1496233749.152522
54.922936408265784,83471023648.18036,122408208208.15852,-2126786509.7866251,1493126671.796274
55.00627925562279,83293682932.63261,122532520058.74596,-2128903948.092536,1490016619.9732661
55.089622102979796,83116165936.86696,122656572585.03236,-2131016754.346204,1486903600.8205945
55.1729649503368,82938473047.18965,122780365539.96011,-2133124924.496859,1483787621.4798074
55.25630779769381,82760604650.22777,122903898677.0743,-2135228454.505701,1480668689.0969043
55.33965064505081,82582561132.92934,123027171750.52258,-2137327340.345901,1477546810.8223376
55.42299349240781,82404342882.56319,123150184515.0554,-2139421578.0026004,1474421993.811011
55.506336339764815,82225950286.71906,123272936726.0258,-2141511163.472912,1471294245.2222807
55.589679187121824,82047383733.30754,123395428139.38954,-2143596092.7659185,1468163572.2199543
55.67302203447883,81868643610.56017,123517658511.70502,-2145676361.9026737,1465029981.972292
55.75636488183583,81689730307.02925,123639627600.13333,-2147751966.916202,1461893481.6520054
55.83970772919283,81510644211.58804,123761335162.43823,-2149822903.851499,1458754078.4362588
55.92305057654984,81331385713.43062,123882780956.98619,-2151889168.76553,1455611779.5066676
56.00639342390684,81151955202.07202,124003964742.74626,-2153950757.727232,1452466592.0493002
56.089736271263845,80972353067.34807,124124886279.29025,-2156007666.817512,1449318523.254676
56.17307911862085,80792579699.41548,124245545326.79262,-2158059892.129248,1446167580.3177674
56.25642196597786,80612635488.75189,124365941646.0305,-2160107429.7672896,1443013770.4379973
56.33976481333486,80432520826.15576,124486074998.38367,-2162150275.848455,1439857100.8192425
56.42310766069186,80252236102.74646,124605945145.83463,-2164188426.501535,1436697578.6698303
56.506450508048864,80071781709.96422,124725551850.9685,-2166221877.8672905,1433535211.2025406
56.589793355405874,79891158039.57011,124844894876.97314,-2168250626.0984526,1430370005.634605
56.673136202762876,79710365483.64615,124963973987.639,-2170274667.359724,1427201969.1877077
56.75647905011988,79529404434.59518,125082788947.3593,-2172293997.8277774,1424031109.087984
56.83982189747688,79348275285.14093,125201339521.12985,-2174308613.6912565,1420857432.5660222
56.92316474483389,79166978428.32799,125319625474.54916,-2176318511.150776,1417680946.856861
57.00650759219089,78985514257.52185,125437646573.81845,-2178323686.418921,1414501659.1999934
57.089850439547895,78803883166.40886,125555402585.74155,-2180324135.720247,1411319576.8393624
57.173193286904905,78622085548.99623,125672893277.725,-2182319855.2912803,1408134707.0233636
57.25653613426191,78440121799.61209,125790118417.77802,-2184310841.3805184,1404947057.004845
57.33987898161891,78257992312.90541,125907077774.51248,-2186297090.24843,1401756634.0411062
57.42322182897591,78075697483.84602,126023771117.14296,-2188278598.1674523,1398563445.393899
57.50656467633292,77893237707.72467,126140198215.48668,-2190255361.421996,1395367498.3294263
57.589907523689924,77710613380.15294,126256358839.96352,-2192227376.30844,1392168800.1183448
57.673250371046926,77527824897.06332,126372252761.59607,-2194194639.135136,1388967358.0357616
57.75659321840393,77344872654.70915,126487879752.00958,-2196157146.2224054,1385763179.3612363
57.83993606576094,77161757049.66466,126603239583.43198,-2198114893.9025397,1382556271.3787801
57.92327891311794,76978478478.80943,126718332028.69838,-2200067878.5198026,1379346641.3765595
58.00662176047494,76795037338.60689,126833156861.45169,-2202016096.4282627,1376134296.636409
58.089964607831945,76611434026.26064,126947713855.78554,-2203959543.987576,1372919244.462692
58.173307455188954,76427668939.71053,127062002786.27238,-2205898217.5683312,1369701492.17394
58.25665030254596,76243742477.1758,127176023428.10269,-2207832113.5532174,1366481047.092258
58.33999314990296,76059655037.15506,127289775557.08498,-2209761228.337025,1363257916.5433218
58.42333599725996,75875407018.42624,127403258949.64575,-2211685558.326647,1360032107.8563797
58.50667884461697,75690998820.04672,127516473382.82959,-2213605099.9410768,1356803628.3642511
58.59002169197397,75506430841.35323,127629418634.29903,-2215519849.611409,1353572485.4033287
58.673364539330976,75321703481.96187,127742094482.33467,-2217429803.780841,1350338686.3135757
58.756707386687985,75136817141.76811,127854500705.83514,-2219334958.9046702,1347102238.4385276
58.84005023404499,74951772220.94684,127966637084.31708,-2221235311.450296,1343863149.1252925
58.92339308140199,74766569119.95226,128078503397.91515,-2223130857.897219,1340621425.7245495
59.00673592875899,74581208239.518,128190099427.38203,-2225021594.737042,1337377075.5905504
